ISO_time,Intensity
1981-06-13 01:00:00,53.09594890149324
1981-06-13 10:00:00,30.746838929679438
1981-06-13 21:00:00,53.83261318079451
1981-06-17 04:00:00,34.19803488209299
1981-06-18 20:00:00,32.34606888531394
1981-06-20 06:00:00,26.53958967414304
1981-06-24 06:00:00,31.73067648192124
1981-06-27 02:00:00,8.568675267800963
1981-06-27 22:00:00,43.536025875836366
1981-06-29 18:00:00,42.301920372568475
1981-07-02 05:00:00,17.844412832453436
1981-07-02 18:00:00,33.89222454268606
1981-07-04 06:00:00,17.908415995633867
1981-07-10 05:00:00,25.44961241278857
1981-07-11 16:00:00,27.76889335270337
1981-07-14 04:00:00,15.16419631833103
1981-07-19 03:00:00,25.521635803060484
1981-07-21 16:00:00,33.638625408781046
1981-07-22 00:00:00,11.464749849164509
1981-07-23 18:00:00,25.69569832443971
1981-07-24 15:00:00,10.755127776999759
1981-07-26 17:00:00,23.800785928144606
1981-07-26 20:00:00,17.243931094098116
1981-08-01 06:00:00,32.28967667154342
1981-08-01 07:00:00,36.46333478120435
1981-08-02 10:00:00,11.43474665750319
1981-08-04 21:00:00,17.31571046363368
1981-08-05 17:00:00,5.6397171962804755
1981-08-09 17:00:00,19.489794031179915
1981-08-09 20:00:00,21.683306312609783
1981-08-10 07:00:00,15.040675880963061
1981-08-13 22:00:00,12.829052637339919
1981-08-23 14:00:00,14.16864097971161
1981-08-28 20:00:00,0.0
1981-09-03 01:00:00,0.0
1981-09-07 03:00:00,0.0
1981-09-08 05:00:00,7.817401009374331
1981-09-12 02:00:00,0.0
1981-09-23 15:00:00,0.0
1981-09-27 13:00:00,5.528650356641441
1981-09-28 11:00:00,5.603592592016906
1981-09-29 21:00:00,2.459556708026807
1981-10-06 12:00:00,17.600514051129323
1981-10-09 06:00:00,18.732344624430322
1981-10-09 09:00:00,13.058812693375739
1981-10-10 00:00:00,1.3858004099760723
1981-10-12 05:00:00,4.474242409436252
1981-10-13 11:00:00,10.5783614501027
1981-10-16 10:00:00,14.443810085031565
1981-10-25 10:00:00,26.278303885599627
1981-10-25 13:00:00,2.517011765303476
1981-10-25 15:00:00,29.3363981688782
1981-10-27 19:00:00,8.7860722503877
1981-10-28 21:00:00,4.694516271812116
1981-11-02 01:00:00,19.157214256290306
1981-11-03 17:00:00,22.391112246834055
1981-11-10 08:00:00,15.135437373184203
1981-11-10 12:00:00,6.165165609032336
1981-11-11 04:00:00,4.627826558181264
1981-11-12 20:00:00,11.852860171997364
1981-11-13 00:00:00,16.116718447359922
1981-11-19 02:00:00,13.7643871663048
1981-11-19 05:00:00,4.912149829191764
1981-11-22 02:00:00,17.75129685683663
1981-11-23 21:00:00,24.035160390397174
1981-11-24 03:00:00,11.60137453050071
1981-11-29 16:00:00,27.497037584621587
1981-11-30 00:00:00,14.284670479271657
1981-12-06 04:00:00,17.8034564940359
1981-12-06 14:00:00,25.762184533200877
1981-12-07 11:00:00,20.273820712172096
1981-12-08 14:00:00,26.87997025510216
1981-12-09 23:00:00,32.45470077102946
1981-12-13 18:00:00,23.854904281334193
1981-12-23 04:00:00,32.065483871040556
1981-12-25 07:00:00,43.8497588652483
1981-12-25 14:00:00,23.51991762084608
1981-12-29 02:00:00,28.371369316857372
1981-12-29 05:00:00,26.78433120506645
1981-12-29 21:00:00,34.929279936790195
1981-12-31 11:00:00,36.824765163599395
1982-01-02 23:00:00,38.11456173774761
1982-01-13 09:00:00,23.698976400132445
1982-01-13 13:00:00,32.92820351075715
1982-01-17 22:00:00,48.16025165869483
1982-01-19 08:00:00,41.367111879534754
1982-01-21 05:00:00,39.831729292567154
1982-02-06 15:00:00,37.48914638391024
1982-02-06 20:00:00,25.204254373169015
1982-02-07 10:00:00,49.04498061724806
1982-02-08 12:00:00,46.008918926566324
1982-02-13 21:00:00,36.41105255707786
1982-02-18 07:00:00,27.905959189425733
1982-02-18 11:00:00,53.320600557377134
1982-02-22 22:00:00,43.62038833109967
1982-02-23 13:00:00,35.26324400425207
1982-02-25 22:00:00,35.90905886407832
1982-02-27 13:00:00,50.87046687852059
1982-03-01 06:00:00,57.78105012997722
1982-03-03 01:00:00,52.35870914671888
1982-03-05 23:00:00,60.0
1982-03-07 04:00:00,53.972201310690835
1982-03-09 03:00:00,43.650030134670715
1982-03-13 22:00:00,43.76949160563035
1982-03-17 11:00:00,52.08730907864671
1982-03-18 19:00:00,57.79267253802443
1982-03-18 21:00:00,33.02205106634122
1982-03-21 11:00:00,36.806089000208345
1982-03-27 17:00:00,26.224240138083672
1982-03-28 17:00:00,54.885745579669425
1982-03-29 21:00:00,43.82210708933121
1982-03-31 16:00:00,60.0
1982-04-01 20:00:00,49.254796562394404
1982-04-04 02:00:00,37.571686136525514
1982-04-05 17:00:00,51.847472460808625
1982-04-06 04:00:00,52.09831461758994
1982-04-07 02:00:00,60.0
1982-04-07 18:00:00,45.11019441542693
1982-04-08 08:00:00,54.922054350196866
1982-04-09 17:00:00,55.358644070919716
1982-04-12 10:00:00,59.11305220386663
1982-04-12 14:00:00,42.08588805528102
1982-04-16 03:00:00,38.452498735716375
1982-04-16 07:00:00,60.0
1982-04-21 02:00:00,53.56053707043942
1982-04-24 02:00:00,54.099552918455544
1982-04-25 16:00:00,51.61038929849857
1982-04-25 22:00:00,60.0
1982-04-26 16:00:00,40.85331674625452
1982-04-26 17:00:00,41.47378586219637
1982-05-01 08:00:00,60.0
1982-05-06 05:00:00,41.58399995173964
1982-05-07 19:00:00,50.81845336535176
1982-05-09 14:00:00,49.02190053103654
1982-05-13 13:00:00,38.54090499075596
1982-05-13 15:00:00,41.69275813630374
1982-05-14 12:00:00,42.39805500456728
1982-05-15 10:00:00,57.86231688483958
1982-05-17 04:00:00,43.7859670655893
1982-05-17 08:00:00,44.8638314875367
1982-05-17 09:00:00,41.226743506350346
1982-05-17 20:00:00,52.38868473398216
1982-05-19 19:00:00,36.213141430900706
1982-05-20 16:00:00,39.3341048800689
1982-05-22 00:00:00,37.82172901640629
1982-05-22 08:00:00,45.55875479433142
1982-05-23 01:00:00,60.0
1982-05-23 04:00:00,34.26458026931218
1982-05-26 17:00:00,28.468708020914455
1982-05-29 02:00:00,51.62849245798736
1982-05-30 09:00:00,35.28293538785511
1982-05-31 18:00:00,39.925782594413484
1982-06-04 09:00:00,58.365063672822785
1982-06-05 11:00:00,18.111975570301887
1982-06-07 05:00:00,42.96490145425073
1982-06-10 19:00:00,35.16464604742445
1982-06-11 16:00:00,36.39342685995088
1982-06-11 21:00:00,53.088226089701614
1982-06-12 20:00:00,32.861963434159804
1982-06-14 07:00:00,33.197848118122494
1982-06-14 11:00:00,43.62035356440332
1982-06-16 07:00:00,42.25039635960411
1982-06-17 18:00:00,50.16684392147225
1982-06-18 00:00:00,39.64215596944557
1982-06-18 16:00:00,25.38383725872758
1982-06-22 16:00:00,21.067204596257977
1982-06-22 23:00:00,39.96411824604696
1982-06-23 05:00:00,23.706392885450818
1982-06-30 16:00:00,28.247890731933477
1982-07-05 13:00:00,19.494605605368818
1982-07-05 15:00:00,30.693917086304673
1982-07-06 01:00:00,19.464524234088813
1982-07-07 14:00:00,24.114871905515496
1982-07-09 10:00:00,31.6037825738487
1982-07-13 06:00:00,19.321341649517528
1982-07-17 03:00:00,25.660315138554985
1982-07-17 17:00:00,21.711090296394463
1982-07-18 08:00:00,15.42931373823186
1982-07-20 03:00:00,29.243968059443198
1982-07-22 15:00:00,20.39329603099222
1982-07-25 08:00:00,29.34194768614978
1982-07-30 17:00:00,16.861968233036052
1982-07-31 11:00:00,34.33169689799518
1982-07-31 23:00:00,11.259264177985324
1982-08-01 03:00:00,11.677952735318982
1982-08-09 06:00:00,15.206230432662943
1982-08-10 13:00:00,15.376505782024331
1982-08-12 17:00:00,24.868429847784412
1982-08-16 02:00:00,0.0
1982-08-16 10:00:00,20.865819462429386
1982-08-19 05:00:00,17.784066917079016
1982-08-20 07:00:00,7.491361295900884
1982-08-21 14:00:00,18.515124986587704
1982-08-23 00:00:00,11.765432213747259
1982-08-24 00:00:00,10.000462090856772
1982-08-25 14:00:00,17.94393763115822
1982-08-25 18:00:00,15.39580190456253
1982-08-31 01:00:00,16.240735988271645
1982-09-02 02:00:00,19.937440188624468
1982-09-06 22:00:00,14.009786484837486
1982-09-07 15:00:00,16.001425837386595
1982-09-09 09:00:00,4.999043541999893
1982-09-09 20:00:00,23.521891487798086
1982-09-09 23:00:00,18.357581036927733
1982-09-13 13:00:00,16.119253377308333
1982-09-15 02:00:00,6.792215306992267
1982-09-18 00:00:00,0.0
1982-09-19 04:00:00,10.370820054281529
1982-09-19 19:00:00,15.792914227338546
1982-09-23 07:00:00,1.860601705649735
1982-09-26 04:00:00,22.64551162113852
1982-09-26 13:00:00,0.0
1982-09-26 20:00:00,0.0
1982-09-29 15:00:00,20.33651040630078
1982-10-02 04:00:00,14.364412696667191
1982-10-03 22:00:00,8.854359190952104
1982-10-09 00:00:00,18.023218480283205
1982-10-09 21:00:00,23.65231514485609
1982-10-12 03:00:00,10.492596071893507
1982-10-12 09:00:00,8.937984408138135
1982-10-15 15:00:00,27.285731430380217
1982-10-17 16:00:00,13.56121697272459
1982-10-18 07:00:00,13.831026708789011
1982-10-18 10:00:00,5.565498376964917
1982-10-21 18:00:00,11.209856723737737
1982-10-23 05:00:00,25.885067549053822
1982-10-24 02:00:00,19.69627084350995
1982-10-28 23:00:00,15.418748592944974
1982-10-31 19:00:00,19.8669676284787
1982-11-02 16:00:00,5.2622442941628345
1982-11-02 23:00:00,21.281339740597886
1982-11-03 17:00:00,0.0
1982-11-06 09:00:00,0.0
1982-11-07 22:00:00,25.021322525759583
1982-11-08 21:00:00,19.090094182013118
1982-11-09 02:00:00,12.698724673713874
1982-11-09 20:00:00,14.293036525512417
1982-11-10 06:00:00,0.0
1982-11-15 14:00:00,4.845705862149309
1982-11-15 17:00:00,18.758026427637148
1982-11-19 19:00:00,14.086111616519485
1982-11-21 07:00:00,15.57362614435639
1982-11-22 01:00:00,28.77697298270523
1982-11-23 00:00:00,18.37014599969976
1982-11-23 18:00:00,22.84475506047235
1982-11-24 02:00:00,31.319971165123704
1982-11-24 09:00:00,13.07010473199441
1982-11-24 20:00:00,18.409190394593537
1982-11-25 05:00:00,30.83759822119837
1982-11-25 14:00:00,12.708790720428013
1982-12-03 23:00:00,16.490471339866218
1982-12-06 20:00:00,25.084184444088272
1982-12-08 13:00:00,27.468746024953816
1982-12-08 18:00:00,27.183694089433153
1982-12-09 21:00:00,21.946103467580787
1982-12-11 13:00:00,15.14986943766644
1982-12-13 06:00:00,29.291855338696525
1982-12-13 19:00:00,41.94511962544416
1982-12-15 01:00:00,5.084079210344818
1982-12-15 08:00:00,33.09033851116064
1982-12-15 11:00:00,35.37690883305177
1982-12-17 14:00:00,33.8297500719997
1982-12-19 08:00:00,17.644573721940436
1982-12-21 17:00:00,30.980300034696587
1982-12-24 09:00:00,34.78671131959566
1982-12-26 10:00:00,26.530078126544637
1982-12-28 12:00:00,37.10265081844278
1982-12-30 04:00:00,36.9446494453186
1982-12-31 06:00:00,40.049017214799306
1983-01-04 17:00:00,40.05711291995684
1983-01-05 16:00:00,7.92441599892393
1983-01-06 02:00:00,40.07431267945903
1983-01-08 11:00:00,29.35597445402244
1983-01-11 05:00:00,40.719165069938704
1983-01-13 10:00:00,44.60664162081939
1983-01-22 21:00:00,35.682450065502415
1983-01-23 06:00:00,45.042227412760774
1983-01-26 05:00:00,28.944069501302405
1983-01-29 14:00:00,27.156296680997848
1983-02-01 04:00:00,44.876029467636805
1983-02-05 17:00:00,27.473858122575216
1983-02-06 02:00:00,49.62584765496358
1983-02-08 11:00:00,25.633676157165738
1983-02-12 17:00:00,56.08039470140371
1983-02-13 18:00:00,37.988185782943646
1983-02-14 06:00:00,45.69161239746706
1983-02-14 14:00:00,50.563285734361315
1983-02-17 01:00:00,50.701878712954965
1983-02-18 03:00:00,54.04371524009669
1983-02-18 11:00:00,51.34412759458669
1983-02-20 04:00:00,54.544992562229645
1983-02-21 07:00:00,35.45235485341829
1983-02-25 04:00:00,48.62173864583564
1983-03-02 07:00:00,41.216514351949485
1983-03-04 02:00:00,38.009008613554116
1983-03-07 21:00:00,52.4828024556148
1983-03-10 13:00:00,48.09825874906806
1983-03-11 00:00:00,57.87361782643179
1983-03-12 00:00:00,40.55843995579579
1983-03-20 10:00:00,38.031922423065204
1983-03-23 18:00:00,48.35543714746413
1983-04-03 11:00:00,51.16488142427121
1983-04-06 09:00:00,60.0
1983-04-07 14:00:00,58.59434602462201
1983-04-07 16:00:00,27.248563427333583
1983-04-08 17:00:00,38.242976980575385
1983-04-12 09:00:00,42.96266707849883
1983-04-13 00:00:00,58.07058524002613
1983-04-14 14:00:00,44.7538240238041
1983-04-17 08:00:00,43.99160701302447
1983-04-17 09:00:00,53.19113155575864
1983-04-21 06:00:00,45.6155103665186
1983-04-21 12:00:00,60.0
1983-04-21 13:00:00,44.107736667919
1983-04-24 01:00:00,39.09626056701405
1983-04-24 06:00:00,44.30921648301859
1983-04-29 15:00:00,45.96719895403766
1983-05-01 15:00:00,37.91248967510247
1983-05-02 06:00:00,44.17387970592792
1983-05-03 05:00:00,49.360528477398674
1983-05-03 19:00:00,56.70211364665628
1983-05-04 13:00:00,32.86414653582368
1983-05-07 18:00:00,57.36703034685735
1983-05-09 21:00:00,59.452747892088794
1983-05-12 19:00:00,42.923596484828586
1983-05-15 10:00:00,45.66636366047462
1983-05-16 02:00:00,46.71796432550853
1983-05-16 05:00:00,42.70473629788852
1983-05-17 10:00:00,36.393366182568585
1983-05-18 11:00:00,41.85416912886101
1983-05-19 02:00:00,40.37394706951901
1983-05-23 09:00:00,60.0
1983-05-26 05:00:00,35.18048814026116
1983-06-04 21:00:00,52.53965767006504
1983-06-05 22:00:00,51.298105895176505
1983-06-07 16:00:00,51.48154282925767
1983-06-09 08:00:00,20.577610245477807
1983-06-19 21:00:00,38.69619133621396
1983-06-23 16:00:00,21.92224291554497
1983-06-24 03:00:00,20.161946457353743
1983-06-24 12:00:00,26.980792637221775
1983-06-29 11:00:00,47.556054736223956
1983-06-29 21:00:00,31.237044781675586
1983-07-02 23:00:00,22.05008612930041
1983-07-05 20:00:00,25.37983666323084
1983-07-09 00:00:00,12.511794068959425
1983-07-20 21:00:00,26.497389043521835
1983-07-25 08:00:00,13.226156040440035
1983-07-26 09:00:00,14.285978500501617
1983-07-27 23:00:00,15.79541385994743
1983-07-28 00:00:00,14.095847432686556
1983-07-31 02:00:00,4.2626947774005295
1983-08-06 05:00:00,17.379335463284168
1983-08-08 04:00:00,19.891081323607462
1983-08-09 19:00:00,7.059804891868634
1983-08-10 08:00:00,23.488672869205608
1983-08-11 22:00:00,8.37935290480299
1983-08-12 05:00:00,19.46986395381456
1983-08-15 06:00:00,0.16008780339597806
1983-08-16 19:00:00,24.84524307176966
1983-08-19 15:00:00,24.24938878997133
1983-08-19 17:00:00,24.50046972967971
1983-08-20 13:00:00,16.889674777813216
1983-08-21 01:00:00,18.204023424762838
1983-08-21 16:00:00,11.52335277514117
1983-08-26 20:00:00,22.737527757930444
1983-08-29 08:00:00,24.951040764032076
1983-09-01 17:00:00,0.0
1983-09-02 19:00:00,0.6159606753662548
1983-09-06 02:00:00,6.266121000083516
1983-09-06 14:00:00,0.0
1983-09-07 15:00:00,8.925979237933984
1983-09-11 06:00:00,7.136670418833278
1983-09-14 18:00:00,5.974657561556721
1983-09-17 07:00:00,16.112774999681886
1983-09-19 07:00:00,8.19255231499216
1983-09-19 13:00:00,14.066850811410909
1983-09-19 22:00:00,19.995691673163222
1983-09-23 08:00:00,8.094766371843157
1983-09-23 19:00:00,0.0
1983-09-25 06:00:00,17.22700497188339
1983-09-26 04:00:00,0.0
1983-09-26 10:00:00,14.782930777931663
1983-09-26 21:00:00,0.0
1983-09-28 21:00:00,11.504930927255266
1983-09-28 23:00:00,11.751770355108988
1983-09-29 03:00:00,5.340644146284065
1983-09-29 04:00:00,12.71727360508943
1983-09-30 03:00:00,20.109375743516548
1983-10-02 05:00:00,0.0
1983-10-04 17:00:00,10.38853249966897
1983-10-05 01:00:00,7.675142569696591
1983-10-08 03:00:00,21.797418813104176
1983-10-10 14:00:00,0.0
1983-10-12 20:00:00,19.171026519887853
1983-10-16 22:00:00,8.078542553505944
1983-10-18 05:00:00,23.429265924216402
1983-10-25 14:00:00,0.0
1983-10-25 23:00:00,24.10499627132517
1983-10-27 03:00:00,10.336208352618684
1983-10-27 13:00:00,14.494283014026866
1983-10-30 07:00:00,12.168574780135778
1983-10-30 18:00:00,10.545559692192576
1983-10-31 07:00:00,11.13884263513015
1983-10-31 19:00:00,22.978171317252652
1983-11-01 06:00:00,0.0
1983-11-01 07:00:00,9.549515268242494
1983-11-03 02:00:00,12.00467178658627
1983-11-03 21:00:00,6.94500739770629
1983-11-04 17:00:00,20.795362605157504
1983-11-13 23:00:00,11.820576865103853
1983-11-14 12:00:00,16.601028488320466
1983-11-18 07:00:00,10.465446419460342
1983-11-22 17:00:00,9.581871223561434
1983-12-04 03:00:00,19.23316606892105
1983-12-04 23:00:00,21.420995377586323
1983-12-07 16:00:00,27.06226714429905
1983-12-25 22:00:00,21.04517626894109
1983-12-28 07:00:00,42.217045549115504
1983-12-29 03:00:00,23.85668472155317
1983-12-29 09:00:00,26.633066276290723
1983-12-30 12:00:00,34.10394003658914
1984-01-02 16:00:00,43.94233759133865
1984-01-05 01:00:00,30.865165873551963
1984-01-07 23:00:00,27.791876054862172
1984-01-08 06:00:00,36.34809113153669
1984-01-09 11:00:00,37.903494439794706
1984-01-11 05:00:00,29.517462805741125
1984-01-14 12:00:00,36.75758969306463
1984-01-14 18:00:00,48.43760149433086
1984-01-22 00:00:00,30.41114342646736
1984-01-23 21:00:00,39.97524171980121
1984-01-26 09:00:00,39.2905988706547
1984-01-26 12:00:00,25.23669709122617
1984-01-26 16:00:00,31.664414003670434
1984-02-02 13:00:00,24.963564787693528
1984-02-02 19:00:00,39.83468072278787
1984-02-03 03:00:00,60.0
1984-02-05 11:00:00,32.12808310536271
1984-02-06 16:00:00,41.32059848780868
1984-02-08 04:00:00,34.67923050229286
1984-02-10 01:00:00,33.31544592575436
1984-02-10 03:00:00,55.71341476546212
1984-02-11 22:00:00,52.94712587351124
1984-02-12 05:00:00,46.76693764279399
1984-02-12 06:00:00,43.736046356065344
1984-02-15 06:00:00,46.42807609089112
1984-02-16 07:00:00,53.08951612008087
1984-02-20 04:00:00,43.95678208294545
1984-02-21 12:00:00,36.43921961165337
1984-02-22 20:00:00,55.98197289628663
1984-02-23 20:00:00,36.942301939063626
1984-02-25 10:00:00,49.05161304364188
1984-02-28 17:00:00,42.16700339677057
1984-02-29 01:00:00,44.6980705164821
1984-03-01 11:00:00,37.45353660995533
1984-03-04 03:00:00,52.21786689044488
1984-03-07 12:00:00,37.13374693796138
1984-03-08 08:00:00,48.62059709346523
1984-03-12 04:00:00,43.740593330956756
1984-03-13 05:00:00,55.91789973150457
1984-03-14 06:00:00,52.71773994291955
1984-03-18 21:00:00,60.0
1984-03-19 17:00:00,47.59768374834951
1984-03-19 19:00:00,34.07038307375207
1984-03-20 19:00:00,25.26352590275686
1984-03-23 19:00:00,52.76088262375676
1984-03-25 17:00:00,60.0
1984-03-26 15:00:00,60.0
1984-03-27 11:00:00,31.01361637291336
1984-03-29 13:00:00,49.12461601960481
1984-04-03 06:00:00,51.3381249783214
1984-04-06 17:00:00,53.99631717457803
1984-04-07 14:00:00,43.93790054414943
1984-04-07 16:00:00,60.0
1984-04-08 07:00:00,60.0
1984-04-09 11:00:00,60.0
1984-04-10 06:00:00,43.001812788385976
1984-04-17 09:00:00,60.0
1984-04-17 14:00:00,33.379814747269435
1984-04-20 01:00:00,54.42227301558219
1984-04-25 02:00:00,52.947045769292934
1984-04-28 00:00:00,46.38976265697495
1984-04-29 22:00:00,36.36097248230592
1984-05-01 13:00:00,43.780789179795484
1984-05-01 18:00:00,59.584397938072456
1984-05-09 04:00:00,44.95593563053476
1984-05-11 01:00:00,57.670126071599775
1984-05-12 16:00:00,51.1817414111833
1984-05-13 06:00:00,37.17409664727458
1984-05-13 12:00:00,34.6443872781301
1984-05-13 17:00:00,47.9703959106904
1984-05-17 04:00:00,52.43192874001345
1984-05-18 09:00:00,48.42820919584742
1984-05-18 20:00:00,45.75360054374043
1984-05-21 20:00:00,52.16995010056221
1984-05-23 10:00:00,38.59286091033211
1984-05-25 02:00:00,36.135711405901674
1984-05-28 17:00:00,30.166729744905318
1984-05-29 08:00:00,44.25344779312673
1984-05-30 00:00:00,31.69151860754078
1984-05-30 18:00:00,38.77878793987594
1984-05-30 21:00:00,37.236965220822476
1984-05-31 03:00:00,28.309137827389186
1984-06-01 08:00:00,48.83215835990032
1984-06-04 16:00:00,29.56925883713
1984-06-08 13:00:00,37.39077243536686
1984-06-09 03:00:00,39.05150745684051
1984-06-09 08:00:00,38.8959413483753
1984-06-09 22:00:00,47.79140709304924
1984-06-13 12:00:00,33.17620559560422
1984-06-13 13:00:00,48.83154375662844
1984-06-16 14:00:00,21.949917706395887
1984-06-16 20:00:00,29.99561758132508
1984-06-17 08:00:00,39.185352180416785
1984-06-19 02:00:00,26.86143068110377
1984-06-19 16:00:00,28.133697949980363
1984-06-21 08:00:00,18.889104070196282
1984-06-21 22:00:00,40.8040095570099
1984-06-22 06:00:00,41.44368490766351
1984-06-24 02:00:00,30.07364485368376
1984-06-24 06:00:00,26.717889088910987
1984-06-24 15:00:00,19.762211310314715
1984-06-28 00:00:00,33.122552534477784
1984-06-30 21:00:00,34.191120483629696
1984-07-02 04:00:00,46.72202970308186
1984-07-03 04:00:00,43.44965029343604
1984-07-03 10:00:00,41.080868520285605
1984-07-07 11:00:00,42.48972860865852
1984-07-09 13:00:00,30.358223416440886
1984-07-09 14:00:00,42.69699535379624
1984-07-10 14:00:00,33.40471314108645
1984-07-10 22:00:00,22.983356231726066
1984-07-11 22:00:00,14.783981102594804
1984-07-11 23:00:00,40.755473557958865
1984-07-12 02:00:00,20.888794615114147
1984-07-13 15:00:00,34.02143339184589
1984-07-14 00:00:00,32.834785584056874
1984-07-14 03:00:00,44.613296253117056
1984-07-14 05:00:00,37.38705778515009
1984-07-16 11:00:00,30.676981329071708
1984-07-18 13:00:00,16.50434506130584
1984-07-19 03:00:00,27.624952118885965
1984-07-19 14:00:00,37.33111628457081
1984-07-23 14:00:00,11.259986696744678
1984-07-24 09:00:00,27.19765789964543
1984-07-25 15:00:00,32.77786665033789
1984-07-27 11:00:00,18.05948394960179
1984-07-27 23:00:00,29.00837150463101
1984-07-28 05:00:00,22.02153786433305
1984-07-29 12:00:00,19.608967395171234
1984-07-29 18:00:00,20.576341479204093
1984-08-01 04:00:00,18.902357470847647
1984-08-02 11:00:00,13.740813259291247
1984-08-12 16:00:00,26.717632122723018
1984-08-16 00:00:00,3.6994439443093654
1984-08-16 08:00:00,34.38299352648567
1984-08-17 11:00:00,14.72063877166066
1984-08-20 09:00:00,15.390865738844873
1984-08-20 23:00:00,7.565458266529413
1984-08-21 19:00:00,0.0
1984-08-22 04:00:00,27.58370880907098
1984-08-23 00:00:00,14.735120972488552
1984-08-23 01:00:00,22.95638274820339
1984-08-23 11:00:00,15.023482309426452
1984-08-23 19:00:00,24.780178650627846
1984-08-23 20:00:00,17.065155100532323
1984-08-24 10:00:00,8.779098765356744
1984-08-27 03:00:00,9.435095738832217
1984-08-29 03:00:00,10.10852631354085
1984-08-30 18:00:00,2.603969764644848
1984-08-31 01:00:00,0.0
1984-09-01 08:00:00,4.894901965547162
1984-09-03 05:00:00,16.37775768831156
1984-09-03 16:00:00,0.547400870328218
1984-09-04 13:00:00,0.0
1984-09-05 07:00:00,15.093526640956886
1984-09-06 22:00:00,19.651120213117874
1984-09-08 04:00:00,11.563654188679642
1984-09-08 07:00:00,2.486668890634519
1984-09-08 08:00:00,11.28789891612215
1984-09-08 10:00:00,1.2011458522668192
1984-09-08 16:00:00,9.181472295628
1984-09-15 11:00:00,13.177147244843306
